477.5064 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1920, 1080]. Using actual size
1030.0458 	DATA 	Keypress: num_multiply
1031.0435 	DATA 	Keypress: num_multiply
1032.0431 	DATA 	Keypress: num_multiply
1033.0429 	DATA 	Keypress: num_multiply
1034.0429 	DATA 	Keypress: num_multiply
1035.0308 	DATA 	Keypress: num_multiply
1036.0428 	DATA 	Keypress: num_multiply
1037.0429 	DATA 	Keypress: num_multiply
1037.8639 	DATA 	Keypress: 1
1038.0428 	DATA 	Keypress: num_multiply
1039.0425 	DATA 	Keypress: num_multiply
1040.0423 	DATA 	Keypress: num_multiply
1041.0422 	DATA 	Keypress: num_multiply
1042.0422 	DATA 	Keypress: num_multiply
1043.0422 	DATA 	Keypress: num_multiply
1044.0421 	DATA 	Keypress: num_multiply
1045.0422 	DATA 	Keypress: num_multiply
1046.0420 	DATA 	Keypress: num_multiply
1047.0420 	DATA 	Keypress: num_multiply
1048.0419 	DATA 	Keypress: num_multiply
1049.0417 	DATA 	Keypress: num_multiply
1050.0416 	DATA 	Keypress: num_multiply
1051.0415 	DATA 	Keypress: num_multiply
1052.0415 	DATA 	Keypress: num_multiply
1053.0413 	DATA 	Keypress: num_multiply
1054.0412 	DATA 	Keypress: num_multiply
1055.0411 	DATA 	Keypress: num_multiply
1056.0411 	DATA 	Keypress: num_multiply
1057.0409 	DATA 	Keypress: num_multiply
1058.0408 	DATA 	Keypress: num_multiply
1059.0407 	DATA 	Keypress: num_multiply
1060.0406 	DATA 	Keypress: num_multiply
1061.0406 	DATA 	Keypress: num_multiply
1062.0403 	DATA 	Keypress: num_multiply
1063.0403 	DATA 	Keypress: num_multiply
1064.0398 	DATA 	Keypress: num_multiply
1065.0401 	DATA 	Keypress: num_multiply
1066.0403 	DATA 	Keypress: num_multiply
1067.0402 	DATA 	Keypress: num_multiply
1068.0234 	DATA 	Keypress: 1
1068.0401 	DATA 	Keypress: num_multiply
1069.0393 	DATA 	Keypress: num_multiply
1070.0396 	DATA 	Keypress: num_multiply
1071.0392 	DATA 	Keypress: num_multiply
1072.0422 	DATA 	Keypress: num_multiply
1073.0393 	DATA 	Keypress: num_multiply
1074.0273 	DATA 	Keypress: 1
1074.0392 	DATA 	Keypress: num_multiply
1075.0390 	DATA 	Keypress: num_multiply
1076.0390 	DATA 	Keypress: num_multiply
1077.0391 	DATA 	Keypress: num_multiply
1078.0388 	DATA 	Keypress: num_multiply
1079.0388 	DATA 	Keypress: num_multiply
1080.0388 	DATA 	Keypress: num_multiply
1081.0386 	DATA 	Keypress: num_multiply
1082.0385 	DATA 	Keypress: num_multiply
1083.0379 	DATA 	Keypress: num_multiply
1084.0382 	DATA 	Keypress: num_multiply
1085.0381 	DATA 	Keypress: num_multiply
1086.0399 	DATA 	Keypress: num_multiply
1086.1430 	DATA 	Keypress: 1
1087.0380 	DATA 	Keypress: num_multiply
1088.0379 	DATA 	Keypress: num_multiply
1091.1484 	EXP 	window1: blendMode = 'avg'
1104.1147 	DATA 	Keypress: space
1104.1150 	EXP 	window1: blendMode = 'avg'
1126.9963 	DATA 	Keypress: num_multiply
1128.0008 	DATA 	Keypress: num_multiply
1129.0004 	DATA 	Keypress: num_multiply
1130.0003 	DATA 	Keypress: num_multiply
1131.0024 	DATA 	Keypress: num_multiply
1131.1003 	DATA 	Keypress: 1
1132.0000 	DATA 	Keypress: num_multiply
1133.0001 	DATA 	Keypress: num_multiply
1133.9999 	DATA 	Keypress: num_multiply
1134.9998 	DATA 	Keypress: num_multiply
1135.9997 	DATA 	Keypress: num_multiply
1136.9997 	DATA 	Keypress: num_multiply
1137.9997 	DATA 	Keypress: num_multiply
1138.9989 	DATA 	Keypress: num_multiply
1139.9994 	DATA 	Keypress: num_multiply
1140.9988 	DATA 	Keypress: num_multiply
1141.9993 	DATA 	Keypress: num_multiply
1142.9993 	DATA 	Keypress: num_multiply
1143.0043 	DATA 	Keypress: 1
1143.9988 	DATA 	Keypress: num_multiply
1144.4822 	DATA 	Keypress: 1
1144.9988 	DATA 	Keypress: num_multiply
1145.9994 	DATA 	Keypress: num_multiply
1146.9985 	DATA 	Keypress: num_multiply
1147.9990 	DATA 	Keypress: num_multiply
1148.9984 	DATA 	Keypress: num_multiply
1149.1033 	DATA 	Keypress: 1
1149.9983 	DATA 	Keypress: num_multiply
1150.9982 	DATA 	Keypress: num_multiply
1152.0012 	DATA 	Keypress: num_multiply
1152.9981 	DATA 	Keypress: num_multiply
1153.9978 	DATA 	Keypress: num_multiply
1154.9975 	DATA 	Keypress: num_multiply
1155.9976 	DATA 	Keypress: num_multiply
1156.9975 	DATA 	Keypress: num_multiply
1157.9975 	DATA 	Keypress: num_multiply
1158.9975 	DATA 	Keypress: num_multiply
1159.9972 	DATA 	Keypress: num_multiply
1160.9972 	DATA 	Keypress: num_multiply
1161.9971 	DATA 	Keypress: num_multiply
1162.9971 	DATA 	Keypress: num_multiply
1163.9970 	DATA 	Keypress: num_multiply
1164.9971 	DATA 	Keypress: num_multiply
1166.0018 	DATA 	Keypress: num_multiply
1167.0012 	DATA 	Keypress: num_multiply
1168.0016 	DATA 	Keypress: num_multiply
1169.0014 	DATA 	Keypress: num_multiply
1170.0012 	DATA 	Keypress: num_multiply
1170.9977 	DATA 	Keypress: num_multiply
1172.0011 	DATA 	Keypress: num_multiply
1172.9984 	DATA 	Keypress: num_multiply
1174.0009 	DATA 	Keypress: num_multiply
1175.0009 	DATA 	Keypress: num_multiply
1176.0007 	DATA 	Keypress: num_multiply
1177.0007 	DATA 	Keypress: num_multiply
1178.0004 	DATA 	Keypress: num_multiply
1179.0003 	DATA 	Keypress: num_multiply
1180.0004 	DATA 	Keypress: num_multiply
1180.5835 	DATA 	Keypress: 1
1181.0000 	DATA 	Keypress: num_multiply
1182.0001 	DATA 	Keypress: num_multiply
1183.0002 	DATA 	Keypress: num_multiply
1184.0001 	DATA 	Keypress: num_multiply
1184.9998 	DATA 	Keypress: num_multiply
1185.9999 	DATA 	Keypress: num_multiply
1186.9998 	DATA 	Keypress: num_multiply
1187.9995 	DATA 	Keypress: num_multiply
1188.9994 	DATA 	Keypress: num_multiply
1189.4610 	DATA 	Keypress: 1
1189.9994 	DATA 	Keypress: num_multiply
1190.9994 	DATA 	Keypress: num_multiply
1191.9994 	DATA 	Keypress: num_multiply
1192.9993 	DATA 	Keypress: num_multiply
1193.9991 	DATA 	Keypress: num_multiply
1194.9989 	DATA 	Keypress: num_multiply
1195.9988 	DATA 	Keypress: num_multiply
1197.0003 	DATA 	Keypress: num_multiply
1197.9980 	DATA 	Keypress: num_multiply
1198.9985 	DATA 	Keypress: num_multiply
1199.9985 	DATA 	Keypress: num_multiply
1200.9982 	DATA 	Keypress: num_multiply
1201.9982 	DATA 	Keypress: num_multiply
1202.9983 	DATA 	Keypress: num_multiply
1203.9982 	DATA 	Keypress: num_multiply
1204.9981 	DATA 	Keypress: num_multiply
1205.9980 	DATA 	Keypress: num_multiply
1206.9977 	DATA 	Keypress: num_multiply
1207.9975 	DATA 	Keypress: num_multiply
1208.9972 	DATA 	Keypress: num_multiply
1209.9972 	DATA 	Keypress: num_multiply
1210.9973 	DATA 	Keypress: num_multiply
1211.9968 	DATA 	Keypress: num_multiply
1212.9989 	DATA 	Keypress: num_multiply
1213.9968 	DATA 	Keypress: num_multiply
1214.9970 	DATA 	Keypress: num_multiply
1215.9970 	DATA 	Keypress: num_multiply
1216.9970 	DATA 	Keypress: num_multiply
1217.9970 	DATA 	Keypress: num_multiply
1219.0081 	DATA 	Keypress: num_multiply
1220.0079 	DATA 	Keypress: num_multiply
1221.0080 	DATA 	Keypress: num_multiply
1222.0077 	DATA 	Keypress: num_multiply
1223.0077 	DATA 	Keypress: num_multiply
1224.0075 	DATA 	Keypress: num_multiply
1225.0074 	DATA 	Keypress: num_multiply
1226.0073 	DATA 	Keypress: num_multiply
1227.0072 	DATA 	Keypress: num_multiply
1228.0105 	DATA 	Keypress: num_multiply
1229.0066 	DATA 	Keypress: num_multiply
1230.0067 	DATA 	Keypress: num_multiply
1231.0068 	DATA 	Keypress: num_multiply
1231.4902 	DATA 	Keypress: 1
1232.0068 	DATA 	Keypress: num_multiply
1233.0066 	DATA 	Keypress: num_multiply
1234.0066 	DATA 	Keypress: num_multiply
1235.0065 	DATA 	Keypress: num_multiply
1235.9970 	DATA 	Keypress: num_multiply
1237.0016 	DATA 	Keypress: num_multiply
1237.9976 	DATA 	Keypress: num_multiply
1239.0060 	DATA 	Keypress: num_multiply
1240.0017 	DATA 	Keypress: num_multiply
1241.0059 	DATA 	Keypress: num_multiply
1242.0059 	DATA 	Keypress: num_multiply
1243.0058 	DATA 	Keypress: num_multiply
1244.0056 	DATA 	Keypress: num_multiply
1245.0050 	DATA 	Keypress: num_multiply
1246.0053 	DATA 	Keypress: num_multiply
1247.0054 	DATA 	Keypress: num_multiply
1248.0046 	DATA 	Keypress: num_multiply
1249.0050 	DATA 	Keypress: num_multiply
1250.0047 	DATA 	Keypress: num_multiply
1251.0043 	DATA 	Keypress: num_multiply
1252.0049 	DATA 	Keypress: num_multiply
1253.0046 	DATA 	Keypress: num_multiply
1254.0045 	DATA 	Keypress: num_multiply
1255.0042 	DATA 	Keypress: num_multiply
1256.0044 	DATA 	Keypress: num_multiply
1257.0043 	DATA 	Keypress: num_multiply
1258.0041 	DATA 	Keypress: num_multiply
1259.0039 	DATA 	Keypress: num_multiply
1260.0038 	DATA 	Keypress: num_multiply
1261.0037 	DATA 	Keypress: num_multiply
1262.0038 	DATA 	Keypress: num_multiply
1263.0036 	DATA 	Keypress: num_multiply
1264.0033 	DATA 	Keypress: num_multiply
1265.0032 	DATA 	Keypress: num_multiply
1266.0030 	DATA 	Keypress: num_multiply
1267.0029 	DATA 	Keypress: num_multiply
1268.0029 	DATA 	Keypress: num_multiply
1269.0029 	DATA 	Keypress: num_multiply
1270.0029 	DATA 	Keypress: num_multiply
1271.0033 	DATA 	Keypress: num_multiply
1272.0027 	DATA 	Keypress: num_multiply
1273.0029 	DATA 	Keypress: num_multiply
1274.0026 	DATA 	Keypress: num_multiply
1275.0024 	DATA 	Keypress: num_multiply
1276.0024 	DATA 	Keypress: num_multiply
1277.0054 	DATA 	Keypress: num_multiply
1278.0022 	DATA 	Keypress: num_multiply
1279.0021 	DATA 	Keypress: num_multiply
1279.1520 	DATA 	Keypress: 1
1280.0020 	DATA 	Keypress: num_multiply
1281.0020 	DATA 	Keypress: num_multiply
1282.0018 	DATA 	Keypress: num_multiply
1283.0017 	DATA 	Keypress: num_multiply
1284.0038 	DATA 	Keypress: num_multiply
1285.0022 	DATA 	Keypress: num_multiply
1286.0014 	DATA 	Keypress: num_multiply
1287.0011 	DATA 	Keypress: num_multiply
1288.0012 	DATA 	Keypress: num_multiply
1289.0010 	DATA 	Keypress: num_multiply
1290.0010 	DATA 	Keypress: num_multiply
1291.0022 	DATA 	Keypress: num_multiply
1292.0005 	DATA 	Keypress: num_multiply
1293.0020 	DATA 	Keypress: num_multiply
1294.0005 	DATA 	Keypress: num_multiply
1295.0005 	DATA 	Keypress: num_multiply
1296.0004 	DATA 	Keypress: num_multiply
1297.0002 	DATA 	Keypress: num_multiply
1298.0001 	DATA 	Keypress: num_multiply
1298.9999 	DATA 	Keypress: num_multiply
1300.0000 	DATA 	Keypress: num_multiply
1300.9999 	DATA 	Keypress: num_multiply
1301.9993 	DATA 	Keypress: num_multiply
1302.6888 	DATA 	Keypress: 1
1302.9998 	DATA 	Keypress: num_multiply
1303.9996 	DATA 	Keypress: num_multiply
1304.9994 	DATA 	Keypress: num_multiply
1305.9993 	DATA 	Keypress: num_multiply
1306.9993 	DATA 	Keypress: num_multiply
1307.9997 	DATA 	Keypress: num_multiply
1308.9991 	DATA 	Keypress: num_multiply
1309.9990 	DATA 	Keypress: num_multiply
1310.9989 	DATA 	Keypress: num_multiply
1311.9989 	DATA 	Keypress: num_multiply
1312.9988 	DATA 	Keypress: num_multiply
1313.9986 	DATA 	Keypress: num_multiply
1314.9984 	DATA 	Keypress: num_multiply
1316.0000 	DATA 	Keypress: num_multiply
1316.9982 	DATA 	Keypress: num_multiply
1317.9981 	DATA 	Keypress: num_multiply
1318.9982 	DATA 	Keypress: num_multiply
1319.9979 	DATA 	Keypress: num_multiply
1320.9979 	DATA 	Keypress: num_multiply
1321.9977 	DATA 	Keypress: num_multiply
1322.9977 	DATA 	Keypress: num_multiply
1323.9975 	DATA 	Keypress: num_multiply
1324.9975 	DATA 	Keypress: num_multiply
1325.9974 	DATA 	Keypress: num_multiply
1326.8640 	DATA 	Keypress: 1
1326.9972 	DATA 	Keypress: num_multiply
1327.9972 	DATA 	Keypress: num_multiply
1328.9970 	DATA 	Keypress: num_multiply
1329.9970 	DATA 	Keypress: num_multiply
1330.9970 	DATA 	Keypress: num_multiply
1331.9970 	DATA 	Keypress: num_multiply
1333.0028 	DATA 	Keypress: num_multiply
1334.0025 	DATA 	Keypress: num_multiply
1335.0025 	DATA 	Keypress: num_multiply
1336.0026 	DATA 	Keypress: num_multiply
1337.0042 	DATA 	Keypress: num_multiply
1338.0024 	DATA 	Keypress: num_multiply
1339.0023 	DATA 	Keypress: num_multiply
1340.0021 	DATA 	Keypress: num_multiply
1341.0021 	DATA 	Keypress: num_multiply
1342.0021 	DATA 	Keypress: num_multiply
1343.0020 	DATA 	Keypress: num_multiply
1344.0017 	DATA 	Keypress: num_multiply
1344.8851 	DATA 	Keypress: 1
1345.0017 	DATA 	Keypress: num_multiply
1346.0016 	DATA 	Keypress: num_multiply
1347.0012 	DATA 	Keypress: num_multiply
1348.0013 	DATA 	Keypress: num_multiply
1349.0013 	DATA 	Keypress: num_multiply
1350.0013 	DATA 	Keypress: num_multiply
1350.9948 	DATA 	Keypress: 1
1351.0014 	DATA 	Keypress: num_multiply
1351.9981 	DATA 	Keypress: num_multiply
1353.0006 	DATA 	Keypress: num_multiply
1354.0006 	DATA 	Keypress: num_multiply
1355.0037 	DATA 	Keypress: num_multiply
1355.9991 	DATA 	Keypress: num_multiply
1357.0004 	DATA 	Keypress: num_multiply
1358.0001 	DATA 	Keypress: num_multiply
1359.0004 	DATA 	Keypress: num_multiply
1360.0003 	DATA 	Keypress: num_multiply
1360.9993 	DATA 	Keypress: num_multiply
1362.0026 	DATA 	Keypress: num_multiply
1363.0016 	DATA 	Keypress: num_multiply
1363.9999 	DATA 	Keypress: num_multiply
1364.9992 	DATA 	Keypress: num_multiply
1365.9997 	DATA 	Keypress: num_multiply
1366.9995 	DATA 	Keypress: num_multiply
1367.9993 	DATA 	Keypress: num_multiply
1368.9992 	DATA 	Keypress: num_multiply
1369.9966 	DATA 	Keypress: num_multiply
1370.9987 	DATA 	Keypress: num_multiply
1371.9988 	DATA 	Keypress: num_multiply
1372.9990 	DATA 	Keypress: num_multiply
1373.9989 	DATA 	Keypress: num_multiply
1374.9989 	DATA 	Keypress: num_multiply
1375.9989 	DATA 	Keypress: num_multiply
1376.9984 	DATA 	Keypress: num_multiply
1377.9979 	DATA 	Keypress: num_multiply
1378.0086 	DATA 	Keypress: 1
1378.9982 	DATA 	Keypress: num_multiply
1379.9984 	DATA 	Keypress: num_multiply
1380.9984 	DATA 	Keypress: num_multiply
1381.9983 	DATA 	Keypress: num_multiply
1382.9978 	DATA 	Keypress: num_multiply
1383.9980 	DATA 	Keypress: num_multiply
1384.9978 	DATA 	Keypress: num_multiply
1385.9977 	DATA 	Keypress: num_multiply
1386.9977 	DATA 	Keypress: num_multiply
1387.9976 	DATA 	Keypress: num_multiply
1388.9974 	DATA 	Keypress: num_multiply
1389.9975 	DATA 	Keypress: num_multiply
1390.9972 	DATA 	Keypress: num_multiply
1391.9972 	DATA 	Keypress: num_multiply
1392.9973 	DATA 	Keypress: num_multiply
1393.9971 	DATA 	Keypress: num_multiply
1394.9968 	DATA 	Keypress: num_multiply
1395.9969 	DATA 	Keypress: num_multiply
1396.9970 	DATA 	Keypress: num_multiply
1398.0068 	DATA 	Keypress: num_multiply
1399.0067 	DATA 	Keypress: num_multiply
1400.0066 	DATA 	Keypress: num_multiply
1401.0064 	DATA 	Keypress: num_multiply
1402.0062 	DATA 	Keypress: num_multiply
1402.9969 	DATA 	Keypress: num_multiply
1404.0061 	DATA 	Keypress: num_multiply
1405.0061 	DATA 	Keypress: num_multiply
1406.0060 	DATA 	Keypress: num_multiply
1407.0059 	DATA 	Keypress: num_multiply
1408.0058 	DATA 	Keypress: num_multiply
1409.0055 	DATA 	Keypress: num_multiply
1410.0056 	DATA 	Keypress: num_multiply
1411.0054 	DATA 	Keypress: num_multiply
1412.0054 	DATA 	Keypress: num_multiply
1413.0051 	DATA 	Keypress: num_multiply
1414.0052 	DATA 	Keypress: num_multiply
1415.0051 	DATA 	Keypress: num_multiply
1416.0053 	DATA 	Keypress: num_multiply
1417.0049 	DATA 	Keypress: num_multiply
1418.0048 	DATA 	Keypress: num_multiply
1419.0048 	DATA 	Keypress: num_multiply
1420.0046 	DATA 	Keypress: num_multiply
1421.0045 	DATA 	Keypress: num_multiply
1422.0040 	DATA 	Keypress: num_multiply
1423.0042 	DATA 	Keypress: num_multiply
1424.0042 	DATA 	Keypress: num_multiply
1425.0040 	DATA 	Keypress: num_multiply
1426.0039 	DATA 	Keypress: num_multiply
1427.0039 	DATA 	Keypress: num_multiply
1428.0038 	DATA 	Keypress: num_multiply
1429.0037 	DATA 	Keypress: num_multiply
1430.0037 	DATA 	Keypress: num_multiply
1431.0038 	DATA 	Keypress: num_multiply
1432.0034 	DATA 	Keypress: num_multiply
1433.0056 	DATA 	Keypress: num_multiply
1434.0030 	DATA 	Keypress: num_multiply
1434.2365 	DATA 	Keypress: 1
1435.0031 	DATA 	Keypress: num_multiply
1436.0030 	DATA 	Keypress: num_multiply
1437.0024 	DATA 	Keypress: num_multiply
1438.0027 	DATA 	Keypress: num_multiply
1439.0030 	DATA 	Keypress: num_multiply
1440.0026 	DATA 	Keypress: num_multiply
1441.0024 	DATA 	Keypress: num_multiply
1442.0023 	DATA 	Keypress: num_multiply
1443.0023 	DATA 	Keypress: num_multiply
1444.0022 	DATA 	Keypress: num_multiply
1445.0021 	DATA 	Keypress: num_multiply
1446.0021 	DATA 	Keypress: num_multiply
1446.2521 	DATA 	Keypress: 1
1447.0044 	DATA 	Keypress: num_multiply
1448.0018 	DATA 	Keypress: num_multiply
1449.0014 	DATA 	Keypress: num_multiply
1450.0016 	DATA 	Keypress: num_multiply
1451.0015 	DATA 	Keypress: num_multiply
1452.0013 	DATA 	Keypress: num_multiply
1453.0014 	DATA 	Keypress: num_multiply
1454.0036 	DATA 	Keypress: num_multiply
1455.0010 	DATA 	Keypress: num_multiply
1456.0010 	DATA 	Keypress: num_multiply
1457.0010 	DATA 	Keypress: num_multiply
1458.0008 	DATA 	Keypress: num_multiply
1459.0008 	DATA 	Keypress: num_multiply
1460.0005 	DATA 	Keypress: num_multiply
1461.0028 	DATA 	Keypress: num_multiply
1462.0003 	DATA 	Keypress: num_multiply
1463.0003 	DATA 	Keypress: num_multiply
1464.0003 	DATA 	Keypress: num_multiply
1464.9999 	DATA 	Keypress: num_multiply
1466.0001 	DATA 	Keypress: num_multiply
1466.9997 	DATA 	Keypress: num_multiply
1468.0024 	DATA 	Keypress: num_multiply
1468.9996 	DATA 	Keypress: num_multiply
1469.9995 	DATA 	Keypress: num_multiply
1470.9993 	DATA 	Keypress: num_multiply
1471.9994 	DATA 	Keypress: num_multiply
1472.9994 	DATA 	Keypress: num_multiply
1473.9988 	DATA 	Keypress: num_multiply
1474.9991 	DATA 	Keypress: num_multiply
1475.9989 	DATA 	Keypress: num_multiply
1477.0014 	DATA 	Keypress: num_multiply
1477.9989 	DATA 	Keypress: num_multiply
1478.9984 	DATA 	Keypress: num_multiply
1479.9984 	DATA 	Keypress: num_multiply
1480.9985 	DATA 	Keypress: num_multiply
1481.9983 	DATA 	Keypress: num_multiply
1482.9982 	DATA 	Keypress: num_multiply
1483.9982 	DATA 	Keypress: num_multiply
1484.9981 	DATA 	Keypress: num_multiply
1485.9980 	DATA 	Keypress: num_multiply
1486.9979 	DATA 	Keypress: num_multiply
1487.9980 	DATA 	Keypress: num_multiply
1488.9974 	DATA 	Keypress: num_multiply
1489.6712 	DATA 	Keypress: 1
1489.9978 	DATA 	Keypress: num_multiply
1491.0022 	DATA 	Keypress: num_multiply
1491.9973 	DATA 	Keypress: num_multiply
1492.9974 	DATA 	Keypress: num_multiply
1493.2974 	DATA 	Keypress: 1
1493.9972 	DATA 	Keypress: num_multiply
1494.9971 	DATA 	Keypress: num_multiply
1495.9971 	DATA 	Keypress: num_multiply
1496.9979 	DATA 	Keypress: num_multiply
1497.9969 	DATA 	Keypress: num_multiply
1499.0039 	DATA 	Keypress: num_multiply
1500.0037 	DATA 	Keypress: num_multiply
1501.0012 	DATA 	Keypress: num_multiply
1502.0031 	DATA 	Keypress: num_multiply
1502.9988 	DATA 	Keypress: num_multiply
1504.0033 	DATA 	Keypress: num_multiply
1505.0032 	DATA 	Keypress: num_multiply
1506.0034 	DATA 	Keypress: num_multiply
1507.0030 	DATA 	Keypress: num_multiply
1508.0028 	DATA 	Keypress: num_multiply
1509.0032 	DATA 	Keypress: num_multiply
1510.0027 	DATA 	Keypress: num_multiply
1511.0026 	DATA 	Keypress: num_multiply
1512.0031 	DATA 	Keypress: num_multiply
1513.0026 	DATA 	Keypress: num_multiply
1514.0022 	DATA 	Keypress: num_multiply
1515.0023 	DATA 	Keypress: num_multiply
1515.9999 	DATA 	Keypress: num_multiply
1517.0020 	DATA 	Keypress: num_multiply
1518.0017 	DATA 	Keypress: num_multiply
1519.0015 	DATA 	Keypress: num_multiply
1520.0018 	DATA 	Keypress: num_multiply
1521.0013 	DATA 	Keypress: num_multiply
1522.0012 	DATA 	Keypress: num_multiply
1522.8283 	DATA 	Keypress: 1
1523.0017 	DATA 	Keypress: num_multiply
1524.0016 	DATA 	Keypress: num_multiply
1525.0011 	DATA 	Keypress: num_multiply
1526.0012 	DATA 	Keypress: num_multiply
1527.0014 	DATA 	Keypress: num_multiply
1528.0012 	DATA 	Keypress: num_multiply
1529.0010 	DATA 	Keypress: num_multiply
1530.0007 	DATA 	Keypress: num_multiply
1531.0003 	DATA 	Keypress: num_multiply
1531.8668 	DATA 	Keypress: 1
1532.0006 	DATA 	Keypress: num_multiply
1533.0006 	DATA 	Keypress: num_multiply
1533.9988 	DATA 	Keypress: num_multiply
1535.0004 	DATA 	Keypress: num_multiply
1536.0000 	DATA 	Keypress: num_multiply
1537.0002 	DATA 	Keypress: num_multiply
1538.0001 	DATA 	Keypress: num_multiply
1538.9995 	DATA 	Keypress: num_multiply
1540.0006 	DATA 	Keypress: num_multiply
1540.8590 	DATA 	Keypress: 1
1541.0000 	DATA 	Keypress: num_multiply
1541.9993 	DATA 	Keypress: num_multiply
1543.0000 	DATA 	Keypress: num_multiply
1543.9995 	DATA 	Keypress: num_multiply
1544.9994 	DATA 	Keypress: num_multiply
1545.9993 	DATA 	Keypress: num_multiply
1548.9414 	EXP 	window1: blendMode = 'avg'
1567.8424 	DATA 	Keypress: space
1567.8427 	EXP 	window1: mouseVisible = True
